Date,vix,vxo,vxn,vxd
06NOV2014,13.67,13.09,15.68,13.14
07NOV2014,13.12,12.43,14.71,12.61
10NOV2014,12.67,11.44,14.30,12.44
11NOV2014,12.92,11.62,14.32,12.61
12NOV2014,13.02,12.10,14.33,12.85
13NOV2014,13.79,12.17,14.55,12.85
14NOV2014,13.31,12.06,15.16,12.82
17NOV2014,13.99,12.53,15.53,13.20
18NOV2014,13.86,12.66,15.38,13.22
19NOV2014,13.96,12.46,15.71,13.49
20NOV2014,13.58,12.00,14.87,13.12
21NOV2014,12.90,11.24,14.71,12.57
24NOV2014,12.62,10.75,14.25,12.37
25NOV2014,12.25,11.00,14.12,12.15
26NOV2014,12.07,10.88,13.64,12.19
28NOV2014,13.33,12.71,14.74,13.27
01DEC2014,14.29,13.24,16.57,14.13
02DEC2014,12.85,12.36,15.66,13.28
03DEC2014,12.47,12.08,15.08,13.07
04DEC2014,12.38,11.94,14.98,13.00
05DEC2014,11.82,11.15,14.37,11.98
08DEC2014,14.21,13.23,16.03,14.25
09DEC2014,14.89,13.44,16.43,14.92
10DEC2014,18.53,17.69,19.47,17.51
11DEC2014,20.08,18.28,20.40,18.75
12DEC2014,21.08,20.89,22.51,20.45
15DEC2014,20.42,18.38,22.08,19.39
16DEC2014,23.57,21.66,24.06,21.48
17DEC2014,19.44,17.62,20.86,19.19
18DEC2014,16.81,14.88,17.23,16.39
19DEC2014,16.49,14.63,16.89,16.05
22DEC2014,15.25,13.25,16.56,14.30
23DEC2014,14.80,13.35,16.81,14.12
24DEC2014,14.37,13.55,16.47,14.22
26DEC2014,14.50,13.62,16.27,14.01
29DEC2014,15.06,13.09,16.80,14.49
30DEC2014,15.92,13.35,16.97,14.81
31DEC2014,19.20,16.27,19.64,16.63
02JAN2015,17.79,15.69,19.20,16.07
05JAN2015,19.92,17.78,20.72,17.88
06JAN2015,21.12,18.91,21.85,18.46
07JAN2015,19.31,17.95,20.16,17.32
08JAN2015,17.01,15.11,18.15,15.77
09JAN2015,17.55,16.27,18.40,16.27
12JAN2015,19.60,17.85,19.87,17.01
13JAN2015,20.56,18.97,20.71,17.61
14JAN2015,21.48,19.96,21.41,18.53
15JAN2015,22.39,21.56,22.72,19.00
16JAN2015,20.95,19.70,21.22,18.27
20JAN2015,19.89,18.91,20.69,18.44
21JAN2015,18.85,18.34,20.02,17.64
22JAN2015,16.40,15.07,17.08,15.43
23JAN2015,16.66,15.89,17.06,15.84
26JAN2015,15.52,14.37,16.97,15.08
27JAN2015,17.22,17.52,19.22,16.85
28JAN2015,20.44,20.19,21.39,19.34
29JAN2015,18.76,18.74,19.48,16.80
30JAN2015,20.97,20.97,21.59,19.95
02FEB2015,19.43,18.57,20.79,18.86
03FEB2015,17.33,16.18,18.81,16.94
04FEB2015,18.33,17.44,19.16,17.51
05FEB2015,16.85,16.30,18.18,16.48
06FEB2015,17.29,17.27,18.41,16.97
09FEB2015,18.55,17.41,19.12,17.94
10FEB2015,17.23,16.30,17.46,17.03
11FEB2015,16.96,16.24,17.39,16.94
12FEB2015,15.34,14.94,16.10,15.80
13FEB2015,14.69,14.48,15.15,14.85
17FEB2015,15.80,15.27,15.96,15.48
18FEB2015,15.45,15.51,15.90,15.16
19FEB2015,15.29,15.02,15.44,14.97
20FEB2015,14.30,14.05,14.67,13.88
23FEB2015,14.56,13.58,14.87,14.03
24FEB2015,13.69,12.98,14.26,13.05
25FEB2015,13.84,12.84,14.38,13.18
26FEB2015,13.91,13.44,14.33,13.31
27FEB2015,13.34,13.28,14.62,13.23
02MAR2015,13.04,12.36,14.27,12.96
03MAR2015,13.86,13.34,14.98,13.47
04MAR2015,14.23,13.83,15.59,13.89
05MAR2015,14.04,13.76,15.22,13.60
06MAR2015,15.20,15.58,16.75,14.70
09MAR2015,15.06,14.66,16.44,14.35
10MAR2015,16.69,17.25,18.02,15.67
11MAR2015,16.87,17.64,18.42,16.14
12MAR2015,15.42,15.96,17.15,14.84
13MAR2015,16.00,16.88,17.55,15.44
16MAR2015,15.61,15.93,16.91,15.30
17MAR2015,15.66,16.14,16.60,15.42
18MAR2015,13.97,14.01,14.99,13.79
19MAR2015,14.07,14.19,14.71,13.94
20MAR2015,13.02,12.94,13.82,13.03
23MAR2015,13.41,12.81,14.44,13.42
24MAR2015,13.62,13.73,14.62,13.64
25MAR2015,15.44,16.07,17.33,15.38
26MAR2015,15.80,16.60,17.50,15.52
27MAR2015,15.07,16.07,16.89,15.06
30MAR2015,14.51,14.57,16.06,14.48
31MAR2015,15.29,16.05,17.29,15.41
01APR2015,15.11,16.27,17.35,15.25
02APR2015,14.67,15.51,16.72,15.04
06APR2015,14.74,15.02,16.58,14.86
07APR2015,14.78,15.06,16.39,14.79
08APR2015,13.98,14.39,15.45,14.34
09APR2015,13.09,13.58,14.70,13.75
10APR2015,12.58,12.50,14.10,13.34
13APR2015,13.94,14.53,15.45,14.49
14APR2015,13.67,13.99,15.46,13.93
15APR2015,12.84,12.98,14.63,13.23
16APR2015,12.60,12.75,14.50,12.81
17APR2015,13.89,14.47,16.03,14.27
20APR2015,13.30,12.74,14.86,13.45
21APR2015,13.25,13.23,14.93,13.77
22APR2015,12.71,12.68,14.68,13.52
23APR2015,12.48,12.68,14.22,13.39
24APR2015,12.29,12.50,14.20,13.30
27APR2015,13.12,13.09,15.18,13.96
28APR2015,12.41,12.33,14.88,13.38
29APR2015,13.39,13.46,15.47,14.10
30APR2015,14.55,15.17,16.51,15.09
01MAY2015,12.70,12.96,15.07,13.79
04MAY2015,12.85,12.57,15.15,13.88
05MAY2015,14.31,14.95,16.66,14.82
06MAY2015,15.15,16.00,17.79,15.45
07MAY2015,15.13,16.07,17.37,15.37
08MAY2015,12.86,12.57,15.38,13.54
11MAY2015,13.85,13.68,15.56,13.84
12MAY2015,13.86,14.57,15.96,13.80
13MAY2015,13.76,14.32,15.62,13.70
14MAY2015,12.74,13.23,14.31,12.90
15MAY2015,12.38,12.86,13.89,12.44
18MAY2015,12.73,12.85,13.95,12.85
19MAY2015,12.85,12.60,14.15,12.82
20MAY2015,12.88,13.13,14.00,12.87
21MAY2015,12.11,12.15,13.38,12.46
22MAY2015,12.13,12.60,13.23,12.59
26MAY2015,14.06,14.36,15.15,14.14
27MAY2015,13.27,13.12,13.96,13.51
28MAY2015,13.31,13.60,14.22,13.58
29MAY2015,13.84,14.46,14.75,13.92
01JUN2015,13.97,14.12,14.98,14.14
02JUN2015,14.24,14.40,15.46,14.37
03JUN2015,13.66,14.19,15.03,13.83
04JUN2015,14.71,15.49,15.79,15.06
05JUN2015,14.21,16.55,15.77,14.66
08JUN2015,15.29,15.82,16.94,15.34
09JUN2015,14.47,15.65,16.49,14.96
10JUN2015,13.22,13.87,15.07,13.56
11JUN2015,12.85,13.25,14.64,13.15
12JUN2015,13.78,14.64,15.16,13.85
15JUN2015,15.39,15.35,16.34,15.38
16JUN2015,14.81,15.11,16.00,14.92
17JUN2015,14.50,14.94,15.41,14.57
18JUN2015,13.19,13.36,13.88,13.45
19JUN2015,13.96,14.29,14.61,13.82
22JUN2015,12.74,12.41,13.83,12.97
23JUN2015,12.11,13.04,13.52,12.47
24JUN2015,13.26,13.37,14.24,13.63
25JUN2015,14.01,14.48,14.85,14.38
26JUN2015,14.02,14.67,15.33,14.15
29JUN2015,18.85,19.05,19.81,18.69
30JUN2015,18.23,18.23,19.34,18.30
01JUL2015,16.09,16.96,17.56,16.39
02JUL2015,16.79,17.72,17.66,17.00
06JUL2015,17.01,17.49,17.91,17.09
07JUL2015,16.09,16.84,17.34,16.27
08JUL2015,19.66,20.73,20.07,19.24
09JUL2015,19.97,21.47,20.32,19.17
10JUL2015,16.83,17.77,17.92,16.84
13JUL2015,13.90,13.79,15.02,13.66
14JUL2015,13.37,13.14,14.27,13.03
15JUL2015,13.23,13.46,14.17,13.05
16JUL2015,12.11,11.72,12.59,12.31
17JUL2015,11.95,11.50,12.93,12.11
20JUL2015,12.25,11.58,14.03,12.79
21JUL2015,12.22,11.76,14.49,12.80
22JUL2015,12.12,11.62,14.17,12.69
23JUL2015,12.64,12.69,14.16,13.37
24JUL2015,13.74,14.32,15.85,13.99
27JUL2015,15.60,15.61,17.49,15.79
28JUL2015,13.44,13.14,15.51,14.10
29JUL2015,12.50,12.07,14.96,13.28
30JUL2015,12.13,12.34,14.44,12.96
31JUL2015,12.12,12.40,14.59,12.96
03AUG2015,12.56,12.38,15.18,13.62
04AUG2015,13.00,12.88,15.67,13.95
05AUG2015,12.51,12.66,15.13,13.76
06AUG2015,13.77,14.46,16.90,14.76
07AUG2015,13.39,14.76,16.90,14.67
10AUG2015,12.23,12.52,15.87,13.70
11AUG2015,13.71,14.87,17.45,15.30
12AUG2015,13.61,15.38,17.24,15.63
13AUG2015,13.49,14.85,16.95,14.67
14AUG2015,12.83,13.93,16.41,14.13
17AUG2015,13.02,13.95,15.55,13.81
18AUG2015,13.79,13.83,16.00,14.30
19AUG2015,15.25,16.17,17.36,15.68
20AUG2015,19.14,19.98,21.61,19.73
21AUG2015,28.03,28.34,30.20,28.03
24AUG2015,40.74,37.66,42.95,33.11
25AUG2015,36.02,36.23,38.32,34.51
26AUG2015,30.32,28.35,31.37,29.61
27AUG2015,26.10,26.15,28.46,25.51
28AUG2015,26.05,25.52,28.75,25.31
31AUG2015,28.43,26.48,29.92,27.01
01SEP2015,31.40,30.78,32.95,29.80
02SEP2015,26.09,25.90,28.41,25.20
03SEP2015,25.61,25.73,28.10,24.83
04SEP2015,27.80,28.04,28.92,26.92
08SEP2015,24.90,24.69,26.56,24.86
09SEP2015,26.23,26.40,27.51,25.40
10SEP2015,24.37,25.82,26.44,24.77
11SEP2015,23.20,23.79,25.02,23.00
14SEP2015,24.25,24.12,25.44,23.50
15SEP2015,22.54,22.64,24.02,21.87
16SEP2015,21.35,21.53,22.58,20.51
17SEP2015,21.14,22.03,22.63,21.44
18SEP2015,22.28,23.20,23.60,21.36
21SEP2015,20.14,20.37,22.50,19.40
22SEP2015,22.44,22.66,24.58,21.14
23SEP2015,22.13,21.67,23.78,20.80
24SEP2015,23.47,23.57,24.72,22.12
25SEP2015,23.62,23.59,25.16,21.94
28SEP2015,27.63,27.94,28.99,25.06
29SEP2015,26.83,27.10,28.94,24.43
30SEP2015,24.50,25.12,26.82,22.53
01OCT2015,22.55,23.68,25.58,21.59
02OCT2015,20.94,22.17,23.71,19.95
05OCT2015,19.54,19.47,22.82,18.87
06OCT2015,19.40,19.51,22.65,18.52
07OCT2015,18.40,18.09,21.78,17.64
08OCT2015,17.42,17.60,20.91,16.96
09OCT2015,17.08,16.67,20.50,16.56
12OCT2015,16.17,16.14,19.01,14.59
13OCT2015,17.67,17.49,20.15,16.20
14OCT2015,18.03,18.13,20.71,16.42
15OCT2015,16.05,16.17,18.07,14.70
16OCT2015,15.05,15.08,17.20,14.37
19OCT2015,14.98,14.26,16.86,14.14
20OCT2015,15.75,15.26,17.95,14.72
21OCT2015,16.70,17.10,18.98,15.72
22OCT2015,14.45,15.08,15.63,14.25
23OCT2015,14.46,14.95,16.60,14.19
26OCT2015,15.29,15.39,17.75,15.00
27OCT2015,15.43,15.98,17.92,15.33
28OCT2015,14.33,14.55,16.94,14.42
29OCT2015,14.61,15.18,17.17,14.62
30OCT2015,15.07,15.55,17.30,15.08
02NOV2015,14.15,13.79,16.56,14.29
03NOV2015,14.54,14.15,16.77,14.54
04NOV2015,15.51,15.01,17.22,15.27
05NOV2015,15.05,14.92,17.20,14.92
06NOV2015,14.33,13.87,16.36,14.20
09NOV2015,16.52,15.87,18.03,15.99
10NOV2015,15.29,15.20,17.32,15.26
11NOV2015,16.06,15.85,17.72,15.69
12NOV2015,18.37,18.42,18.92,17.55
13NOV2015,20.08,20.57,21.24,19.17
16NOV2015,18.16,17.69,18.79,17.42
17NOV2015,18.84,18.61,19.34,17.80
18NOV2015,16.85,16.29,17.76,16.36
19NOV2015,16.99,16.69,17.94,16.18
20NOV2015,15.47,15.40,17.03,14.92
23NOV2015,15.62,15.03,17.31,15.15
24NOV2015,15.93,15.24,17.48,15.30
25NOV2015,15.19,15.11,16.98,14.79
27NOV2015,15.12,15.85,17.13,15.13
30NOV2015,16.13,16.60,18.10,15.83
01DEC2015,14.67,14.84,17.15,15.00
02DEC2015,15.91,16.58,17.83,15.84
03DEC2015,18.11,19.03,19.72,17.60
04DEC2015,14.81,15.31,16.66,14.96
07DEC2015,15.84,16.22,17.60,15.71
08DEC2015,17.60,17.87,18.84,17.31
09DEC2015,19.61,20.00,20.45,18.50
10DEC2015,19.34,19.52,20.11,18.21
11DEC2015,24.39,25.28,24.38,22.57
14DEC2015,22.73,21.73,23.11,20.89
15DEC2015,20.95,19.93,21.51,19.26
16DEC2015,17.86,17.65,18.79,16.69
17DEC2015,18.94,19.34,20.28,17.53
18DEC2015,20.70,21.21,21.50,19.30
21DEC2015,18.70,19.44,20.22,18.13
22DEC2015,16.60,17.74,18.38,16.44
23DEC2015,15.57,16.28,17.68,15.71
24DEC2015,15.74,16.72,17.81,15.65
28DEC2015,16.91,17.04,18.87,16.73
29DEC2015,16.08,15.87,17.84,15.92
30DEC2015,17.29,16.93,18.88,16.56
31DEC2015,18.21,18.17,19.63,17.01
04JAN2016,20.70,20.93,22.42,19.12
05JAN2016,19.34,20.08,21.56,18.89
06JAN2016,20.59,21.96,22.48,19.62
07JAN2016,24.99,26.74,26.77,22.87
08JAN2016,27.01,27.67,28.33,25.05
11JAN2016,24.30,22.96,26.41,22.72
12JAN2016,22.47,22.21,24.16,21.52
13JAN2016,25.22,25.29,27.11,23.47
14JAN2016,23.95,24.67,25.96,22.50
15JAN2016,27.02,27.75,29.13,25.57
19JAN2016,26.05,25.88,29.32,25.18
20JAN2016,27.59,28.47,30.84,26.98
21JAN2016,26.69,27.32,30.23,25.46
22JAN2016,22.34,23.18,25.74,21.93
25JAN2016,24.15,24.47,27.54,23.46
26JAN2016,22.50,23.72,26.42,21.85
27JAN2016,23.11,24.38,27.27,22.19
28JAN2016,22.42,23.51,26.32,21.63
29JAN2016,20.20,21.10,23.64,19.57
01FEB2016,19.98,20.63,23.06,19.86
02FEB2016,21.98,23.04,25.08,21.33
03FEB2016,21.65,23.27,25.05,20.99
04FEB2016,21.84,23.21,25.35,20.94
05FEB2016,23.38,25.99,27.65,22.13
08FEB2016,26.00,27.40,31.46,24.66
09FEB2016,26.54,29.87,31.91,25.21
10FEB2016,26.29,28.11,31.26,25.07
11FEB2016,28.14,30.78,31.87,27.39
12FEB2016,25.40,26.90,29.74,24.58
16FEB2016,24.11,25.07,28.67,23.29
17FEB2016,22.31,23.63,27.19,21.35
18FEB2016,21.64,23.02,26.60,20.51
19FEB2016,20.53,22.33,24.91,19.46
22FEB2016,19.38,19.99,23.81,18.44
23FEB2016,20.98,22.30,25.30,19.87
24FEB2016,20.72,22.35,24.00,19.94
25FEB2016,19.11,20.71,22.62,18.20
26FEB2016,19.81,21.42,23.08,19.09
29FEB2016,20.55,22.16,23.55,19.77
01MAR2016,17.70,18.59,20.77,17.51
02MAR2016,17.09,18.09,20.60,16.82
03MAR2016,16.70,18.10,20.75,16.71
04MAR2016,16.86,18.42,20.81,16.77
07MAR2016,17.35,18.37,21.61,16.99
08MAR2016,18.67,20.18,22.72,17.67
09MAR2016,18.34,19.71,21.89,17.54
10MAR2016,18.05,19.36,21.49,17.27
11MAR2016,16.50,17.26,19.65,16.37
14MAR2016,16.92,17.11,19.57,16.12
15MAR2016,16.84,16.74,19.46,15.84
16MAR2016,14.99,15.77,17.80,14.34
17MAR2016,14.44,15.16,17.65,13.59
18MAR2016,14.02,14.66,17.20,13.25
21MAR2016,13.79,13.52,17.17,13.41
22MAR2016,14.17,14.16,16.98,13.79
23MAR2016,14.94,15.02,17.75,14.33
24MAR2016,14.74,14.91,17.31,14.19
28MAR2016,15.24,15.22,18.39,14.65
29MAR2016,13.82,13.52,16.90,13.69
30MAR2016,13.56,13.10,16.53,13.26
31MAR2016,13.95,13.80,16.85,13.74
01APR2016,13.10,13.16,15.84,13.59
04APR2016,14.12,13.75,16.85,14.28
05APR2016,15.42,15.44,18.02,15.40
06APR2016,14.09,14.02,16.64,14.74
07APR2016,16.16,16.50,18.62,15.70
08APR2016,15.36,15.48,18.48,15.33
11APR2016,16.26,15.93,18.59,14.91
12APR2016,14.85,14.69,17.48,13.97
13APR2016,13.84,13.66,16.26,12.85
14APR2016,13.72,13.91,16.60,12.72
15APR2016,13.62,13.87,16.05,12.79
18APR2016,13.35,13.46,16.04,13.11
19APR2016,13.24,13.05,16.43,12.78
20APR2016,13.28,13.62,16.31,12.99
21APR2016,13.95,13.53,16.57,13.49
22APR2016,13.22,13.49,16.61,13.15
25APR2016,14.08,13.68,17.21,13.84
26APR2016,13.96,14.83,17.26,13.93
27APR2016,13.77,13.79,17.06,13.65
28APR2016,15.22,15.39,18.07,14.88
29APR2016,15.70,16.04,19.30,15.01
02MAY2016,14.68,14.45,18.28,14.52
03MAY2016,15.60,15.41,19.02,15.28
04MAY2016,16.05,16.75,19.32,15.67
05MAY2016,15.91,16.58,19.14,15.58
06MAY2016,14.72,15.26,17.54,14.43
09MAY2016,14.57,14.75,17.38,14.49
10MAY2016,13.63,14.01,16.27,13.82
11MAY2016,14.69,14.95,17.16,14.78
12MAY2016,14.41,14.96,17.26,14.34
13MAY2016,15.04,15.82,17.10,15.22
16MAY2016,14.68,14.58,16.37,14.46
17MAY2016,15.57,15.71,17.60,15.06
18MAY2016,15.95,16.13,17.41,15.31
19MAY2016,16.33,16.35,17.88,15.74
20MAY2016,15.20,15.26,16.40,14.48
23MAY2016,15.82,15.02,16.85,14.67
24MAY2016,14.42,13.69,15.32,13.57
25MAY2016,13.90,12.77,15.01,13.14
26MAY2016,13.43,12.70,14.71,12.81
27MAY2016,13.12,12.20,14.55,12.44
31MAY2016,14.19,13.28,15.25,13.70
01JUN2016,14.20,13.38,15.39,13.57
02JUN2016,13.63,12.72,15.15,13.09
03JUN2016,13.47,12.59,15.03,12.66
06JUN2016,13.65,12.64,15.25,13.24
07JUN2016,14.05,13.04,15.26,12.79
08JUN2016,14.08,12.91,15.27,13.11
09JUN2016,14.64,13.68,15.68,13.72
10JUN2016,17.03,15.54,17.64,14.86
13JUN2016,20.97,18.84,20.61,18.44
14JUN2016,20.50,18.38,20.43,18.20
15JUN2016,20.14,18.87,20.19,18.17
16JUN2016,19.37,20.30,19.83,17.70
17JUN2016,19.41,18.63,20.25,17.68
20JUN2016,18.37,17.09,19.31,16.79
21JUN2016,18.48,17.41,19.59,17.16
22JUN2016,21.17,20.12,21.64,19.30
23JUN2016,17.25,15.92,18.21,16.30
24JUN2016,25.76,23.27,24.88,22.71
27JUN2016,23.85,22.01,24.39,21.95
28JUN2016,18.75,17.91,20.11,17.97
29JUN2016,16.64,15.95,18.47,15.87
30JUN2016,15.63,14.77,17.58,15.15
01JUL2016,14.77,13.90,16.83,14.26
05JUL2016,15.58,14.70,17.92,15.08
06JUL2016,14.96,14.22,17.49,15.58
07JUL2016,14.76,14.19,17.28,14.72
08JUL2016,13.20,12.35,15.74,13.43
11JUL2016,13.54,12.10,15.11,12.61
12JUL2016,13.55,12.30,15.09,12.76
13JUL2016,13.04,12.22,15.24,12.27
14JUL2016,12.82,12.25,14.66,12.08
15JUL2016,12.67,11.68,14.29,11.75
18JUL2016,12.44,11.40,14.71,12.09
19JUL2016,11.97,11.21,14.57,11.70
20JUL2016,11.77,11.23,14.27,11.65
21JUL2016,12.74,10.04,14.98,12.59
22JUL2016,12.02,10.55,14.59,12.00
25JUL2016,12.87,11.88,15.60,13.00
26JUL2016,13.05,12.54,15.93,13.02
27JUL2016,12.83,12.24,15.14,12.43
28JUL2016,12.72,13.63,14.84,12.24
29JUL2016,11.87,11.52,13.97,11.98
01AUG2016,12.44,11.14,14.52,12.56
02AUG2016,13.37,12.48,15.41,13.17
03AUG2016,12.86,12.02,15.18,12.79
04AUG2016,12.42,11.81,14.47,12.53
05AUG2016,11.39,10.56,13.77,11.85
08AUG2016,11.50,10.64,14.06,11.76
09AUG2016,11.66,10.52,14.19,11.41
10AUG2016,12.05,11.09,14.55,11.69
11AUG2016,11.68,10.82,14.31,11.62
12AUG2016,11.55,10.67,13.99,11.61
15AUG2016,11.81,10.50,14.01,11.44
16AUG2016,12.64,11.45,14.92,12.10
17AUG2016,12.19,11.15,14.76,11.60
18AUG2016,11.43,10.39,14.15,11.16
19AUG2016,11.34,10.32,13.42,11.09
22AUG2016,12.27,10.56,14.00,11.92
23AUG2016,12.38,10.76,14.21,12.11
24AUG2016,13.45,12.00,15.26,12.72
25AUG2016,13.63,12.54,15.36,12.94
26AUG2016,13.65,12.20,15.16,12.97
29AUG2016,12.94,11.11,15.00,12.72
30AUG2016,13.12,11.27,15.11,12.64
31AUG2016,13.42,12.15,15.34,12.78
01SEP2016,13.48,12.35,15.39,12.85
02SEP2016,11.98,10.80,14.32,11.65
06SEP2016,12.02,10.32,14.32,11.98
07SEP2016,11.94,10.62,13.89,12.05
08SEP2016,12.51,11.19,14.48,12.06
09SEP2016,17.50,17.36,17.96,16.48
12SEP2016,15.16,13.39,15.31,13.34
13SEP2016,17.85,17.06,17.95,16.55
14SEP2016,18.14,16.43,18.30,16.75
15SEP2016,16.30,15.51,16.39,14.90
16SEP2016,15.37,14.80,15.14,14.61
19SEP2016,15.53,15.01,16.11,14.86
20SEP2016,15.92,15.53,16.55,15.39
21SEP2016,13.30,13.41,14.98,13.13
22SEP2016,12.02,11.84,13.66,12.08
23SEP2016,12.29,12.24,13.98,12.45
26SEP2016,14.50,14.29,16.44,14.82
27SEP2016,13.10,12.94,15.09,13.52
28SEP2016,12.39,12.25,15.03,13.01
29SEP2016,14.02,14.82,16.23,14.70
30SEP2016,13.29,13.30,15.45,13.76
03OCT2016,13.57,13.47,15.86,14.15
04OCT2016,13.63,14.05,16.25,14.47
05OCT2016,12.99,13.49,15.86,13.94
06OCT2016,12.84,13.50,15.70,13.93
07OCT2016,13.48,14.08,15.66,14.17
10OCT2016,13.38,12.49,15.50,13.63
11OCT2016,15.36,15.25,17.02,15.04
12OCT2016,15.91,15.31,17.23,15.25
13OCT2016,16.69,16.55,17.65,15.82
14OCT2016,16.12,15.99,17.40,15.48
17OCT2016,16.21,15.80,17.58,15.62
18OCT2016,15.28,15.33,16.97,15.06
19OCT2016,14.41,14.78,16.41,14.32
20OCT2016,13.75,14.01,15.63,13.81
21OCT2016,13.34,13.57,15.37,13.78
24OCT2016,13.02,13.09,14.93,13.68
25OCT2016,13.46,13.98,15.88,14.00
26OCT2016,14.24,14.71,16.51,14.59
27OCT2016,15.36,16.28,17.33,15.42
28OCT2016,16.19,17.16,18.23,16.35
31OCT2016,17.06,18.25,19.32,17.29
01NOV2016,18.56,19.30,20.66,18.31
02NOV2016,19.32,20.78,21.24,18.58
03NOV2016,22.08,22.67,22.36,20.63
04NOV2016,22.51,24.19,23.03,21.46
07NOV2016,18.71,19.13,19.66,18.00
08NOV2016,18.74,18.75,20.20,17.93
09NOV2016,14.38,14.28,17.15,14.62
10NOV2016,14.74,15.18,19.07,14.55
11NOV2016,14.17,14.19,18.95,15.02
14NOV2016,14.48,14.34,19.70,13.96
15NOV2016,13.37,13.25,17.60,13.30
16NOV2016,13.72,13.69,17.30,13.61
17NOV2016,13.35,13.22,16.02,13.56
18NOV2016,12.85,12.91,15.51,13.14
21NOV2016,12.42,11.80,14.74,12.66
22NOV2016,12.41,11.98,14.28,12.55
23NOV2016,12.43,12.04,14.26,12.77
25NOV2016,12.34,12.08,14.39,12.81
28NOV2016,13.15,12.59,15.12,13.66
29NOV2016,12.90,12.44,14.94,13.17
30NOV2016,13.33,13.32,15.13,13.50
01DEC2016,14.07,14.03,17.18,13.62
02DEC2016,14.12,14.11,16.99,13.58
05DEC2016,12.14,11.83,15.87,12.32
06DEC2016,11.79,11.26,15.26,12.22
07DEC2016,12.22,11.93,15.20,12.07
08DEC2016,12.64,12.86,14.82,13.21
09DEC2016,11.75,10.85,14.27,12.41
12DEC2016,12.64,11.56,13.87,12.09
13DEC2016,12.72,12.30,14.33,12.29
14DEC2016,13.19,12.42,14.53,12.54
15DEC2016,12.79,12.05,14.21,12.30
16DEC2016,12.20,11.58,13.23,11.77
19DEC2016,11.71,10.63,13.11,11.48
20DEC2016,11.45,10.84,13.08,11.45
21DEC2016,11.27,10.93,13.26,11.36
22DEC2016,11.43,11.09,13.42,11.49
23DEC2016,11.44,11.09,13.24,11.54
27DEC2016,11.99,11.20,14.24,12.31
28DEC2016,12.95,12.18,15.40,12.91
29DEC2016,13.37,12.91,15.56,13.32
30DEC2016,14.04,13.43,16.68,13.88
03JAN2017,12.85,11.78,16.06,13.08
04JAN2017,11.85,11.41,15.18,12.27
05JAN2017,11.67,11.00,14.63,12.04
06JAN2017,11.32,11.05,13.85,11.79
09JAN2017,11.56,10.73,14.22,12.05
10JAN2017,11.49,10.80,14.13,12.05
11JAN2017,11.26,10.68,13.94,11.70
12JAN2017,11.54,11.04,13.86,11.83
13JAN2017,11.23,10.62,13.34,11.73
17JAN2017,11.87,10.98,13.88,12.22
18JAN2017,12.48,11.23,13.51,12.79
19JAN2017,12.78,11.61,14.06,12.74
20JAN2017,11.54,10.50,13.04,11.47
23JAN2017,11.77,10.77,13.49,11.88
24JAN2017,11.07,10.56,12.64,11.16
25JAN2017,10.81,10.09,12.65,10.85
26JAN2017,10.63,9.39,12.64,10.67
27JAN2017,10.58,9.87,12.30,10.56
30JAN2017,11.88,10.63,13.71,12.13
31JAN2017,11.99,11.07,14.29,12.25
01FEB2017,11.81,10.83,13.09,11.93
02FEB2017,11.93,10.92,13.63,12.10
03FEB2017,10.97,10.14,12.78,11.36
06FEB2017,11.37,10.11,13.01,11.39
07FEB2017,11.29,10.09,13.03,11.40
08FEB2017,11.45,10.37,12.92,11.81
09FEB2017,10.88,10.40,12.65,11.22
10FEB2017,10.85,10.41,12.31,10.98
13FEB2017,11.07,10.34,12.18,10.84
14FEB2017,10.74,9.07,11.69,10.72
15FEB2017,11.97,10.77,12.23,11.79
16FEB2017,11.76,10.54,12.74,11.60
17FEB2017,11.49,11.27,12.07,11.33
21FEB2017,11.57,10.53,12.98,11.74
22FEB2017,11.74,10.49,12.56,11.71
23FEB2017,11.71,10.72,13.29,11.71
24FEB2017,11.47,10.65,12.75,11.34
27FEB2017,12.09,10.77,13.19,12.32
28FEB2017,12.92,11.28,13.60,12.94
01MAR2017,12.54,11.68,12.90,12.41
02MAR2017,11.81,12.00,12.71,11.86
03MAR2017,10.96,10.08,11.77,11.26
06MAR2017,11.24,9.76,12.19,11.34
07MAR2017,11.45,10.18,12.13,11.15
08MAR2017,11.86,10.53,12.25,11.68
09MAR2017,12.30,11.17,12.47,12.07
10MAR2017,11.66,10.50,11.90,11.52
13MAR2017,11.35,9.77,11.19,10.37
14MAR2017,12.30,10.40,11.70,11.40
15MAR2017,11.63,9.85,11.28,7.58
16MAR2017,11.21,9.29,10.96,10.56
17MAR2017,11.28,9.15,10.57,10.33
20MAR2017,11.34,9.39,10.31,10.46
21MAR2017,12.47,11.21,12.50,11.98
22MAR2017,12.81,11.85,12.78,12.38
23MAR2017,13.12,12.22,13.70,12.21
24MAR2017,12.96,13.34,12.66,12.31
27MAR2017,12.50,11.41,12.78,12.12
28MAR2017,11.53,10.43,12.12,10.98
29MAR2017,11.42,10.07,11.53,10.99
30MAR2017,11.54,9.99,11.54,10.97
31MAR2017,12.37,10.47,11.75,11.44
03APR2017,12.38,10.45,12.37,11.59
04APR2017,11.79,9.93,12.15,11.23
05APR2017,12.89,11.47,13.14,12.33
06APR2017,12.39,11.31,12.73,11.86
07APR2017,12.87,11.66,13.49,12.14
10APR2017,14.05,11.81,14.22,12.64
